chart,country,fiscal_year,value,center,lcl,ucl,sigma,robust_z,n_baseline,rule,severity,explanation
A_level,Nigeria,2026,1758257037.0,819493219.3499999,289524142.56473947,1349462296.1352603,176656358.92842016,5.314067511322252,10,beyond_limits,high,"Nigeria FY2026: disbursement of $1,758,257,037 is above the expected range $289,524,143 to $1,349,462,296 (learned from FY2010-2019, where a typical year was $819,493,219); that is 5.3 robust sigmas past the $1,349,462,296 limit."
A_level,Pakistan,2020,1179136043.0,680802437.15,0.0,1471532179.4875698,263576580.77918994,1.8906596495668053,10,,,
A_level,Pakistan,2021,1558856391.0,680802437.15,0.0,1471532179.4875698,263576580.77918994,3.3313048953525413,10,beyond_limits,medium,"Pakistan FY2021: disbursement of $1,558,856,391 is above the expected range $0 to $1,471,532,179 (learned from FY2010-2019, where a typical year was $680,802,437); that is 3.3 robust sigmas past the $1,471,532,179 limit."
A_level,Pakistan,2022,1108936273.0,680802437.15,0.0,1471532179.4875698,263576580.77918994,1.6243242650175629,10,,,
A_level,Pakistan,2023,1713500150.0,680802437.15,0.0,1471532179.4875698,263576580.77918994,3.9180177153718287,10,beyond_limits,medium,"Pakistan FY2023: disbursement of $1,713,500,150 is above the expected range $0 to $1,471,532,179 (learned from FY2010-2019, where a typical year was $680,802,437); that is 3.9 robust sigmas past the $1,471,532,179 limit."
A_level,Pakistan,2024,1914038403.0,680802437.15,0.0,1471532179.4875698,263576580.77918994,4.678852583201,10,beyond_limits,medium,"Pakistan FY2024: disbursement of $1,914,038,403 is above the expected range $0 to $1,471,532,179 (learned from FY2010-2019, where a typical year was $680,802,437); that is 4.7 robust sigmas past the $1,471,532,179 limit."
A_level,Pakistan,2025,1328628717.0,680802437.15,0.0,1471532179.4875698,263576580.77918994,2.4578294396827065,10,,,
A_level,Pakistan,2026,1498233057.0,680802437.15,0.0,1471532179.4875698,263576580.77918994,3.101302162102174,10,beyond_limits,medium,"Pakistan FY2026: disbursement of $1,498,233,057 is above the expected range $0 to $1,471,532,179 (learned from FY2010-2019, where a typical year was $680,802,437); that is 3.1 robust sigmas past the $1,471,532,179 limit."
A_level,Papua New Guinea,2020,34234610.42,26199986.33,0.0,54908784.83159301,9569599.500531003,0.8395987825356928,10,,,
A_level,Papua New Guinea,2021,15250625.39,26199986.33,0.0,54908784.83159301,9569599.500531003,-1.1441817329338009,10,,,
A_level,Papua New Guinea,2022,119981351.6,26199986.33,0.0,54908784.83159301,9569599.500531003,9.799925823938212,10,beyond_limits,high,"Papua New Guinea FY2022: disbursement of $119,981,352 is above the expected range $0 to $54,908,785 (learned from FY2010-2019, where a typical year was $26,199,986); that is 9.8 robust sigmas past the $54,908,785 limit."
A_level,Papua New Guinea,2023,33718082.56,26199986.33,0.0,54908784.83159301,9569599.500531003,0.7856228705896037,10,,,
A_level,Papua New Guinea,2024,38470901.33,26199986.33,0.0,54908784.83159301,9569599.500531003,1.2822809355103215,10,,,
A_level,Papua New Guinea,2025,58243774.7,26199986.33,0.0,54908784.83159301,9569599.500531003,3.34849837427595,10,beyond_limits,medium,"Papua New Guinea FY2025: disbursement of $58,243,775 is above the expected range $0 to $54,908,785 (learned from FY2010-2019, where a typical year was $26,199,986); that is 3.3 robust sigmas past the $54,908,785 limit."
A_level,Papua New Guinea,2026,185932611.0,26199986.33,0.0,54908784.83159301,9569599.500531003,16.691672902417356,10,beyond_limits,high,"Papua New Guinea FY2026: disbursement of $185,932,611 is above the expected range $0 to $54,908,785 (learned from FY2010-2019, where a typical year was $26,199,986); that is 16.7 robust sigmas past the $54,908,785 limit."
A_level,Rwanda,2020,445994814.3,210111077.2,0.0,469846333.8193,86578418.8731,2.724509643052506,10,sustained_shift,medium,"Rwanda FY2020: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $210,111,077 - the level has shifted rather than spiked."
A_level,Rwanda,2021,505133231.4,210111077.2,0.0,469846333.8193,86578418.8731,3.4075715177060557,10,beyond_limits,medium,"Rwanda FY2021: disbursement of $505,133,231 is above the expected range $0 to $469,846,334 (learned from FY2010-2019, where a typical year was $210,111,077); that is 3.4 robust sigmas past the $469,846,334 limit."
A_level,Rwanda,2022,400466518.5,210111077.2,0.0,469846333.8193,86578418.8731,2.1986476974014555,10,sustained_shift,medium,"Rwanda FY2022: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $210,111,077 - the level has shifted rather than spiked."
A_level,Rwanda,2023,485324004.2,210111077.2,0.0,469846333.8193,86578418.8731,3.1787705363779626,10,beyond_limits,medium,"Rwanda FY2023: disbursement of $485,324,004 is above the expected range $0 to $469,846,334 (learned from FY2010-2019, where a typical year was $210,111,077); that is 3.2 robust sigmas past the $469,846,334 limit."
A_level,Rwanda,2024,506383236.8,210111077.2,0.0,469846333.8193,86578418.8731,3.422009358177966,10,beyond_limits,medium,"Rwanda FY2024: disbursement of $506,383,237 is above the expected range $0 to $469,846,334 (learned from FY2010-2019, where a typical year was $210,111,077); that is 3.4 robust sigmas past the $469,846,334 limit."
A_level,Rwanda,2025,692105054.7,210111077.2,0.0,469846333.8193,86578418.8731,5.5671376744182615,10,beyond_limits,high,"Rwanda FY2025: disbursement of $692,105,055 is above the expected range $0 to $469,846,334 (learned from FY2010-2019, where a typical year was $210,111,077); that is 5.6 robust sigmas past the $469,846,334 limit."
A_level,Rwanda,2026,417963550.6,210111077.2,0.0,469846333.8193,86578418.8731,2.4007423109060726,10,sustained_shift,medium,"Rwanda FY2026: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $210,111,077 - the level has shifted rather than spiked."
A_level,Samoa,2020,29814915.83,13628667.06,0.0,55916830.113759,14096054.351253001,1.1482822332166447,10,sustained_shift,medium,"Samoa FY2020: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $13,628,667 - the level has shifted rather than spiked."
A_level,Samoa,2021,19133643.05,13628667.06,0.0,55916830.113759,14096054.351253001,0.39053311322616047,10,sustained_shift,medium,"Samoa FY2021: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $13,628,667 - the level has shifted rather than spiked."
A_level,Samoa,2022,30009233.51,13628667.06,0.0,55916830.113759,14096054.351253001,1.1620674865334872,10,sustained_shift,medium,"Samoa FY2022: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $13,628,667 - the level has shifted rather than spiked."
A_level,Samoa,2023,27674707.96,13628667.06,0.0,55916830.113759,14096054.351253001,0.996451953858382,10,sustained_shift,medium,"Samoa FY2023: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $13,628,667 - the level has shifted rather than spiked."
A_level,Samoa,2024,15201071.06,13628667.06,0.0,55916830.113759,14096054.351253001,0.11154922936716888,10,sustained_shift,medium,"Samoa FY2024: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $13,628,667 - the level has shifted rather than spiked."
A_level,Samoa,2025,16608030.02,13628667.06,0.0,55916830.113759,14096054.351253001,0.21136148355835213,10,sustained_shift,medium,"Samoa FY2025: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $13,628,667 - the level has shifted rather than spiked."
A_level,Samoa,2026,11362421.22,13628667.06,0.0,55916830.113759,14096054.351253001,-0.16077164457006743,10,,,
A_level,Sao Tome and Principe,2020,16902588.09,4348857.324999999,0.0,18776050.060080998,4809064.245026999,2.610431078765828,10,sustained_shift,medium,"Sao Tome and Principe FY2020: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $4,348,857 - the level has shifted rather than spiked."
A_level,Sao Tome and Principe,2021,23954601.42,4348857.324999999,0.0,18776050.060080998,4809064.245026999,4.07683139506279,10,beyond_limits,medium,"Sao Tome and Principe FY2021: disbursement of $23,954,601 is above the expected range $0 to $18,776,050 (learned from FY2010-2019, where a typical year was $4,348,857); that is 4.1 robust sigmas past the $18,776,050 limit."
A_level,Sao Tome and Principe,2022,34437089.47,4348857.324999999,0.0,18776050.060080998,4809064.245026999,6.256566893676647,10,beyond_limits,high,"Sao Tome and Principe FY2022: disbursement of $34,437,089 is above the expected range $0 to $18,776,050 (learned from FY2010-2019, where a typical year was $4,348,857); that is 6.3 robust sigmas past the $18,776,050 limit."
A_level,Sao Tome and Principe,2023,21075456.43,4348857.324999999,0.0,18776050.060080998,4809064.245026999,3.478140081471524,10,beyond_limits,medium,"Sao Tome and Principe FY2023: disbursement of $21,075,456 is above the expected range $0 to $18,776,050 (learned from FY2010-2019, where a typical year was $4,348,857); that is 3.5 robust sigmas past the $18,776,050 limit."
A_level,Sao Tome and Principe,2024,42786283.37,4348857.324999999,0.0,18776050.060080998,4809064.245026999,7.99270379570157,10,beyond_limits,high,"Sao Tome and Principe FY2024: disbursement of $42,786,283 is above the expected range $0 to $18,776,050 (learned from FY2010-2019, where a typical year was $4,348,857); that is 8.0 robust sigmas past the $18,776,050 limit."
A_level,Sao Tome and Principe,2025,48098122.31,4348857.324999999,0.0,18776050.060080998,4809064.245026999,9.097251098327629,10,beyond_limits,high,"Sao Tome and Principe FY2025: disbursement of $48,098,122 is above the expected range $0 to $18,776,050 (learned from FY2010-2019, where a typical year was $4,348,857); that is 9.1 robust sigmas past the $18,776,050 limit."
A_level,Sao Tome and Principe,2026,61087298.51,4348857.324999999,0.0,18776050.060080998,4809064.245026999,11.798228988866724,10,beyond_limits,high,"Sao Tome and Principe FY2026: disbursement of $61,087,299 is above the expected range $0 to $18,776,050 (learned from FY2010-2019, where a typical year was $4,348,857); that is 11.8 robust sigmas past the $18,776,050 limit."
A_level,Senegal,2020,534347066.0,161472811.7,70138867.26197009,252806756.13802987,30444648.146009967,12.247612536421066,10,beyond_limits,high,"Senegal FY2020: disbursement of $534,347,066 is above the expected range $70,138,867 to $252,806,756 (learned from FY2010-2019, where a typical year was $161,472,812); that is 12.2 robust sigmas past the $252,806,756 limit."
A_level,Senegal,2021,318403237.9,161472811.7,70138867.26197009,252806756.13802987,30444648.146009967,5.154614546615053,10,beyond_limits,high,"Senegal FY2021: disbursement of $318,403,238 is above the expected range $70,138,867 to $252,806,756 (learned from FY2010-2019, where a typical year was $161,472,812); that is 5.2 robust sigmas past the $252,806,756 limit."
A_level,Senegal,2022,705333671.6,161472811.7,70138867.26197009,252806756.13802987,30444648.146009967,17.863923317217832,10,beyond_limits,high,"Senegal FY2022: disbursement of $705,333,672 is above the expected range $70,138,867 to $252,806,756 (learned from FY2010-2019, where a typical year was $161,472,812); that is 17.9 robust sigmas past the $252,806,756 limit."
A_level,Senegal,2023,678818228.5,161472811.7,70138867.26197009,252806756.13802987,30444648.146009967,16.99298393329609,10,beyond_limits,high,"Senegal FY2023: disbursement of $678,818,228 is above the expected range $70,138,867 to $252,806,756 (learned from FY2010-2019, where a typical year was $161,472,812); that is 17.0 robust sigmas past the $252,806,756 limit."
A_level,Senegal,2024,442067280.9,161472811.7,70138867.26197009,252806756.13802987,30444648.146009967,9.21654498532197,10,beyond_limits,high,"Senegal FY2024: disbursement of $442,067,281 is above the expected range $70,138,867 to $252,806,756 (learned from FY2010-2019, where a typical year was $161,472,812); that is 9.2 robust sigmas past the $252,806,756 limit."
A_level,Senegal,2025,269099195.8,161472811.7,70138867.26197009,252806756.13802987,30444648.146009967,3.5351495469362284,10,beyond_limits,medium,"Senegal FY2025: disbursement of $269,099,196 is above the expected range $70,138,867 to $252,806,756 (learned from FY2010-2019, where a typical year was $161,472,812); that is 3.5 robust sigmas past the $252,806,756 limit."
A_level,Senegal,2026,604097201.7,161472811.7,70138867.26197009,252806756.13802987,30444648.146009967,14.53866005864843,10,beyond_limits,high,"Senegal FY2026: disbursement of $604,097,202 is above the expected range $70,138,867 to $252,806,756 (learned from FY2010-2019, where a typical year was $161,472,812); that is 14.5 robust sigmas past the $252,806,756 limit."
A_level,Serbia,2020,0.0,1937696.57,0.0,10574614.990529,2878972.806843,-0.6730513624145076,10,sustained_shift,medium,"Serbia FY2020: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $1,937,697 - the level has shifted rather than spiked."
A_level,Serbia,2021,0.0,1937696.57,0.0,10574614.990529,2878972.806843,-0.6730513624145076,10,sustained_shift,medium,"Serbia FY2021: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $1,937,697 - the level has shifted rather than spiked."
A_level,Serbia,2022,0.0,1937696.57,0.0,10574614.990529,2878972.806843,-0.6730513624145076,10,sustained_shift,medium,"Serbia FY2022: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $1,937,697 - the level has shifted rather than spiked."
A_level,Serbia,2023,0.0,1937696.57,0.0,10574614.990529,2878972.806843,-0.6730513624145076,10,sustained_shift,medium,"Serbia FY2023: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $1,937,697 - the level has shifted rather than spiked."
A_level,Serbia,2024,0.0,1937696.57,0.0,10574614.990529,2878972.806843,-0.6730513624145076,10,sustained_shift,medium,"Serbia FY2024: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $1,937,697 - the level has shifted rather than spiked."
A_level,Serbia,2025,0.0,1937696.57,0.0,10574614.990529,2878972.806843,-0.6730513624145076,10,sustained_shift,medium,"Serbia FY2025: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $1,937,697 - the level has shifted rather than spiked."
A_level,Serbia,2026,0.0,1937696.57,0.0,10574614.990529,2878972.806843,-0.6730513624145076,10,sustained_shift,medium,"Serbia FY2026: no single year breaks a control limit, but this is part of a run of 8+ consecutive years below the historical typical disbursement of $1,937,697 - the level has shifted rather than spiked."
A_level,Sierra Leone,2020,98000185.43,60153242.055,0.0,135098761.300107,24981839.748369005,1.5149782304352077,10,sustained_shift,medium,"Sierra Leone FY2020: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $60,153,242 - the level has shifted rather than spiked."
A_level,Sierra Leone,2021,234910175.6,60153242.055,0.0,135098761.300107,24981839.748369005,6.995358840871973,10,beyond_limits,high,"Sierra Leone FY2021: disbursement of $234,910,176 is above the expected range $0 to $135,098,761 (learned from FY2010-2019, where a typical year was $60,153,242); that is 7.0 robust sigmas past the $135,098,761 limit."
A_level,Sierra Leone,2022,167971247.0,60153242.055,0.0,135098761.300107,24981839.748369005,4.315855278514431,10,beyond_limits,medium,"Sierra Leone FY2022: disbursement of $167,971,247 is above the expected range $0 to $135,098,761 (learned from FY2010-2019, where a typical year was $60,153,242); that is 4.3 robust sigmas past the $135,098,761 limit."
A_level,Sierra Leone,2023,239611135.1,60153242.055,0.0,135098761.300107,24981839.748369005,7.183533913138495,10,beyond_limits,high,"Sierra Leone FY2023: disbursement of $239,611,135 is above the expected range $0 to $135,098,761 (learned from FY2010-2019, where a typical year was $60,153,242); that is 7.2 robust sigmas past the $135,098,761 limit."
A_level,Sierra Leone,2024,186938555.3,60153242.055,0.0,135098761.300107,24981839.748369005,5.075099132892223,10,beyond_limits,high,"Sierra Leone FY2024: disbursement of $186,938,555 is above the expected range $0 to $135,098,761 (learned from FY2010-2019, where a typical year was $60,153,242); that is 5.1 robust sigmas past the $135,098,761 limit."
A_level,Sierra Leone,2025,188166155.0,60153242.055,0.0,135098761.300107,24981839.748369005,5.124238816452964,10,beyond_limits,high,"Sierra Leone FY2025: disbursement of $188,166,155 is above the expected range $0 to $135,098,761 (learned from FY2010-2019, where a typical year was $60,153,242); that is 5.1 robust sigmas past the $135,098,761 limit."
A_level,Sierra Leone,2026,124063836.4,60153242.055,0.0,135098761.300107,24981839.748369005,2.5582821356930907,10,sustained_shift,medium,"Sierra Leone FY2026: no single year breaks a control limit, but this is part of a run of 8+ consecutive years above the historical typical disbursement of $60,153,242 - the level has shifted rather than spiked."
A_level,Solomon Islands,2020,26706239.0,5711163.215,0.0,13842572.508518,2710469.7645059996,7.7459177224308515,10,beyond_limits,high,"Solomon Islands FY2020: disbursement of $26,706,239 is above the expected range $0 to $13,842,573 (learned from FY2010-2019, where a typical year was $5,711,163); that is 7.7 robust sigmas past the $13,842,573 limit."
A_level,Solomon Islands,2021,18432064.58,5711163.215,0.0,13842572.508518,2710469.7645059996,4.693245994322488,10,beyond_limits,medium,"Solomon Islands FY2021: disbursement of $18,432,065 is above the expected range $0 to $13,842,573 (learned from FY2010-2019, where a typical year was $5,711,163); that is 4.7 robust sigmas past the $13,842,573 limit."
A_level,Solomon Islands,2022,28336194.49,5711163.215,0.0,13842572.508518,2710469.7645059996,8.347273070992383,10,beyond_limits,high,"Solomon Islands FY2022: disbursement of $28,336,194 is above the expected range $0 to $13,842,573 (learned from FY2010-2019, where a typical year was $5,711,163); that is 8.3 robust sigmas past the $13,842,573 limit."
A_level,Solomon Islands,2023,53832807.84,5711163.215,0.0,13842572.508518,2710469.7645059996,17.753986875323243,10,beyond_limits,high,"Solomon Islands FY2023: disbursement of $53,832,808 is above the expected range $0 to $13,842,573 (learned from FY2010-2019, where a typical year was $5,711,163); that is 17.8 robust sigmas past the $13,842,573 limit."
A_level,Solomon Islands,2024,58330957.66,5711163.215,0.0,13842572.508518,2710469.7645059996,19.413533083476505,10,beyond_limits,high,"Solomon Islands FY2024: disbursement of $58,330,958 is above the expected range $0 to $13,842,573 (learned from FY2010-2019, where a typical year was $5,711,163); that is 19.4 robust sigmas past the $13,842,573 limit."
A_level,Solomon Islands,2025,69473286.84,5711163.215,0.0,13842572.508518,2710469.7645059996,23.52438107223124,10,beyond_limits,high,"Solomon Islands FY2025: disbursement of $69,473,287 is above the expected range $0 to $13,842,573 (learned from FY2010-2019, where a typical year was $5,711,163); that is 23.5 robust sigmas past the $13,842,573 limit."
A_level,Solomon Islands,2026,85030826.72,5711163.215,0.0,13842572.508518,2710469.7645059996,29.264175732082556,10,beyond_limits,high,"Solomon Islands FY2026: disbursement of $85,030,827 is above the expected range $0 to $13,842,573 (learned from FY2010-2019, where a typical year was $5,711,163); that is 29.3 robust sigmas past the $13,842,573 limit."
A_level,Sri Lanka,2020,187301318.8,182704085.2,39427081.56099993,325981088.83900005,47759001.21300002,0.0962589979530111,10,,,
A_level,Sri Lanka,2021,282448196.6,182704085.2,39427081.56099993,325981088.83900005,47759001.21300002,2.0884882193233483,10,,,
A_level,Sri Lanka,2022,194314670.7,182704085.2,39427081.56099993,325981088.83900005,47759001.21300002,0.24310779549635123,10,,,
A_level,Sri Lanka,2023,337813762.9,182704085.2,39427081.56099993,325981088.83900005,47759001.21300002,3.2477579882424146,10,beyond_limits,medium,"Sri Lanka FY2023: disbursement of $337,813,763 is above the expected range $39,427,082 to $325,981,089 (learned from FY2010-2019, where a typical year was $182,704,085); that is 3.2 robust sigmas past the $325,981,089 limit."
A_level,Sri Lanka,2024,431822046.8,182704085.2,39427081.56099993,325981088.83900005,47759001.21300002,5.216146805268407,10,beyond_limits,high,"Sri Lanka FY2024: disbursement of $431,822,047 is above the expected range $39,427,082 to $325,981,089 (learned from FY2010-2019, where a typical year was $182,704,085); that is 5.2 robust sigmas past the $325,981,089 limit."
A_level,Sri Lanka,2025,390050264.3,182704085.2,39427081.56099993,325981088.83900005,47759001.21300002,4.341509952757561,10,beyond_limits,medium,"Sri Lanka FY2025: disbursement of $390,050,264 is above the expected range $39,427,082 to $325,981,089 (learned from FY2010-2019, where a typical year was $182,704,085); that is 4.3 robust sigmas past the $325,981,089 limit."
A_level,Sri Lanka,2026,156284095.2,182704085.2,39427081.56099993,325981088.83900005,47759001.21300002,-0.5531939389219988,10,,,
A_level,St. Lucia,2020,11703759.32,4078803.77,0.0,8187234.205949,1369476.811983,5.56778726246491,10,beyond_limits,high,"St. Lucia FY2020: disbursement of $11,703,759 is above the expected range $0 to $8,187,234 (learned from FY2010-2019, where a typical year was $4,078,804); that is 5.6 robust sigmas past the $8,187,234 limit."
A_level,St. Lucia,2021,43364442.6,4078803.77,0.0,8187234.205949,1369476.811983,28.686603881313232,10,beyond_limits,high,"St. Lucia FY2021: disbursement of $43,364,443 is above the expected range $0 to $8,187,234 (learned from FY2010-2019, where a typical year was $4,078,804); that is 28.7 robust sigmas past the $8,187,234 limit."
A_level,St. Lucia,2022,15763400.36,4078803.77,0.0,8187234.205949,1369476.811983,8.532160959396402,10,beyond_limits,high,"St. Lucia FY2022: disbursement of $15,763,400 is above the expected range $0 to $8,187,234 (learned from FY2010-2019, where a typical year was $4,078,804); that is 8.5 robust sigmas past the $8,187,234 limit."
A_level,St. Lucia,2023,17925870.24,4078803.77,0.0,8187234.205949,1369476.811983,10.111209148513783,10,beyond_limits,high,"St. Lucia FY2023: disbursement of $17,925,870 is above the expected range $0 to $8,187,234 (learned from FY2010-2019, where a typical year was $4,078,804); that is 10.1 robust sigmas past the $8,187,234 limit."
A_level,St. Lucia,2024,64378544.72,4078803.77,0.0,8187234.205949,1369476.811983,44.0312244956423,10,beyond_limits,high,"St. Lucia FY2024: disbursement of $64,378,545 is above the expected range $0 to $8,187,234 (learned from FY2010-2019, where a typical year was $4,078,804); that is 44.0 robust sigmas past the $8,187,234 limit."
A_level,St. Lucia,2025,19571728.38,4078803.77,0.0,8187234.205949,1369476.811983,11.31302441518982,10,beyond_limits,high,"St. Lucia FY2025: disbursement of $19,571,728 is above the expected range $0 to $8,187,234 (learned from FY2010-2019, where a typical year was $4,078,804); that is 11.3 robust sigmas past the $8,187,234 limit."
A_level,St. Lucia,2026,25492272.27,4078803.77,0.0,8187234.205949,1369476.811983,15.63624028726221,10,beyond_limits,high,"St. Lucia FY2026: disbursement of $25,492,272 is above the expected range $0 to $8,187,234 (learned from FY2010-2019, where a typical year was $4,078,804); that is 15.6 robust sigmas past the $8,187,234 limit."
A_level,St. Vincent and the Grenadines,2020,56555184.24,1612017.44,0.0,4286625.979336999,891536.179779,61.627523421000916,10,beyond_limits,high,"St. Vincent and the Grenadines FY2020: disbursement of $56,555,184 is above the expected range $0 to $4,286,626 (learned from FY2010-2019, where a typical year was $1,612,017); that is 61.6 robust sigmas past the $4,286,626 limit."
A_level,St. Vincent and the Grenadines,2021,56691144.07,1612017.44,0.0,4286625.979336999,891536.179779,61.78002405202825,10,beyond_limits,high,"St. Vincent and the Grenadines FY2021: disbursement of $56,691,144 is above the expected range $0 to $4,286,626 (learned from FY2010-2019, where a typical year was $1,612,017); that is 61.8 robust sigmas past the $4,286,626 limit."
A_level,St. Vincent and the Grenadines,2022,62164960.75,1612017.44,0.0,4286625.979336999,891536.179779,67.91978237496798,10,beyond_limits,high,"St. Vincent and the Grenadines FY2022: disbursement of $62,164,961 is above the expected range $0 to $4,286,626 (learned from FY2010-2019, where a typical year was $1,612,017); that is 67.9 robust sigmas past the $4,286,626 limit."
A_level,St. Vincent and the Grenadines,2023,17528487.14,1612017.44,0.0,4286625.979336999,891536.179779,17.852858987669443,10,beyond_limits,high,"St. Vincent and the Grenadines FY2023: disbursement of $17,528,487 is above the expected range $0 to $4,286,626 (learned from FY2010-2019, where a typical year was $1,612,017); that is 17.9 robust sigmas past the $4,286,626 limit."
A_level,St. Vincent and the Grenadines,2024,18170014.7,1612017.44,0.0,4286625.979336999,891536.179779,18.572434451403314,10,beyond_limits,high,"St. Vincent and the Grenadines FY2024: disbursement of $18,170,015 is above the expected range $0 to $4,286,626 (learned from FY2010-2019, where a typical year was $1,612,017); that is 18.6 robust sigmas past the $4,286,626 limit."
A_level,St. Vincent and the Grenadines,2025,36736939.76,1612017.44,0.0,4286625.979336999,891536.179779,39.39820179670892,10,beyond_limits,high,"St. Vincent and the Grenadines FY2025: disbursement of $36,736,940 is above the expected range $0 to $4,286,626 (learned from FY2010-2019, where a typical year was $1,612,017); that is 39.4 robust sigmas past the $4,286,626 limit."
A_level,St. Vincent and the Grenadines,2026,23655555.71,1612017.44,0.0,4286625.979336999,891536.179779,24.725343480131453,10,beyond_limits,high,"St. Vincent and the Grenadines FY2026: disbursement of $23,655,556 is above the expected range $0 to $4,286,626 (learned from FY2010-2019, where a typical year was $1,612,017); that is 24.7 robust sigmas past the $4,286,626 limit."
A_level,Tajikistan,2020,75332213.29,31734314.225,0.0,68813365.01052502,12359683.595175002,3.5274284110330982,10,beyond_limits,medium,"Tajikistan FY2020: disbursement of $75,332,213 is above the expected range $0 to $68,813,365 (learned from FY2010-2019, where a typical year was $31,734,314); that is 3.5 robust sigmas past the $68,813,365 limit."
A_level,Tajikistan,2021,133273946.9,31734314.225,0.0,68813365.01052502,12359683.595175002,8.215390943716331,10,beyond_limits,high,"Tajikistan FY2021: disbursement of $133,273,947 is above the expected range $0 to $68,813,365 (learned from FY2010-2019, where a typical year was $31,734,314); that is 8.2 robust sigmas past the $68,813,365 limit."
A_level,Tajikistan,2022,126263729.7,31734314.225,0.0,68813365.01052502,12359683.595175002,7.648206747938319,10,beyond_limits,high,"Tajikistan FY2022: disbursement of $126,263,730 is above the expected range $0 to $68,813,365 (learned from FY2010-2019, where a typical year was $31,734,314); that is 7.6 robust sigmas past the $68,813,365 limit."
A_level,Tajikistan,2023,227996136.0,31734314.225,0.0,68813365.01052502,12359683.595175002,15.879194662524945,10,beyond_limits,high,"Tajikistan FY2023: disbursement of $227,996,136 is above the expected range $0 to $68,813,365 (learned from FY2010-2019, where a typical year was $31,734,314); that is 15.9 robust sigmas past the $68,813,365 limit."
A_level,Tajikistan,2024,232815435.2,31734314.225,0.0,68813365.01052502,12359683.595175002,16.26911558265929,10,beyond_limits,high,"Tajikistan FY2024: disbursement of $232,815,435 is above the expected range $0 to $68,813,365 (learned from FY2010-2019, where a typical year was $31,734,314); that is 16.3 robust sigmas past the $68,813,365 limit."
A_level,Tajikistan,2025,229100419.9,31734314.225,0.0,68813365.01052502,12359683.595175002,15.96854030729785,10,beyond_limits,high,"Tajikistan FY2025: disbursement of $229,100,420 is above the expected range $0 to $68,813,365 (learned from FY2010-2019, where a typical year was $31,734,314); that is 16.0 robust sigmas past the $68,813,365 limit."
A_level,Tajikistan,2026,485446958.2,31734314.225,0.0,68813365.01052502,12359683.595175002,36.70908243574465,10,beyond_limits,high,"Tajikistan FY2026: disbursement of $485,446,958 is above the expected range $0 to $68,813,365 (learned from FY2010-2019, where a typical year was $31,734,314); that is 36.7 robust sigmas past the $68,813,365 limit."
A_level,Tanzania,2020,750675907.5,558376038.2,168530973.22973007,948221103.17027,129948354.99009,1.4798176499784468,10,,,
A_level,Tanzania,2021,466502351.5,558376038.2,168530973.22973007,948221103.17027,129948354.99009,-0.7070015369337029,10,,,
A_level,Tanzania,2022,836769876.8,558376038.2,168530973.22973007,948221103.17027,129948354.99009,2.1423421529362994,10,,,
A_level,Tanzania,2023,1521585063.0,558376038.2,168530973.22973007,948221103.17027,129948354.99009,7.4122448481433665,10,beyond_limits,high,"Tanzania FY2023: disbursement of $1,521,585,063 is above the expected range $168,530,973 to $948,221,103 (learned from FY2010-2019, where a typical year was $558,376,038); that is 7.4 robust sigmas past the $948,221,103 limit."
A_level,Tanzania,2024,2147398287.0,558376038.2,168530973.22973007,948221103.17027,129948354.99009,12.228105918856615,10,beyond_limits,high,"Tanzania FY2024: disbursement of $2,147,398,287 is above the expected range $168,530,973 to $948,221,103 (learned from FY2010-2019, where a typical year was $558,376,038); that is 12.2 robust sigmas past the $948,221,103 limit."
A_level,Tanzania,2025,1571236097.0,558376038.2,168530973.22973007,948221103.17027,129948354.99009,7.794327668689933,10,beyond_limits,high,"Tanzania FY2025: disbursement of $1,571,236,097 is above the expected range $168,530,973 to $948,221,103 (learned from FY2010-2019, where a typical year was $558,376,038); that is 7.8 robust sigmas past the $948,221,103 limit."
